127549176
500841
135309
96378
78861
67672
59627
53300
49159
45888
42908
40826
39081
37239
36004
34961
33750
33001
32368
31473
31035
30624
29946
29655
29413
28880
28711
28517
28128
28058
28007
27742
27838
27958
27885
28032
28223
28105
28271
28466
28347
28514
28687
28611
28734
28926
28831
28975
29219
29023
29244
29459
29267
29507
29679
29508
29801
29871
29800
30016
30164
30041
30262
30405
30310
30499
30673
30548
30769
30936
30816
31012
31227
31059
31277
31494
31327
31542
31763
31593
31789
32003
31886
32076
32272
32101
32370
32513
32417
32609
32831
32680
32854
33070
32951
33167
33290
33045
33096
32851
32295
31981
31520
30768
30285
29726
29024
28563
28102
27450
27063
26651
26069
25729
25390
24882
24616
24373
23963
23792
23646
23307
23236
23187
22920
22919
22895
22750
22822
22919
22798
22944
23089
23017
23135
23259
23207
23307
23474
23355
23547
23671
23548
23719
23864
23766
23888
24081
23961
24080
24278
24178
24277
24469
24350
24516
24665
24565
24688
24904
24761
24905
25076
24977
25125
25291
25173
25340
25464
25436
25536
25679
25609
25801
25898
25804
25993
26143
26019
26190
26406
26216
26406
26604
26503
26625
26797
26697
26869
27037
26919
27086
27233
27157
27355
27449
27380
27571
27719
27595
27768
27958
27840
27983
28203
28055
28204
28248
28009
28031
27886
27547
27377
27111
26626
26361
26044
25489
25221
24907
24423
24179
23962
23549
23404
23236
22920
22822
22725
22482
22434
22410
22192
22192
22216
22047
22120
22168
22046
22193
22288
22217
22338
22483
22411
22555
22654
22579
22726
22869
22775
22917
23042
22965
23114
23258
23139
23306
23430
23378
23454
23646
23551
23694
23818
23742
23913
24035
23935
24107
24249
24107
24297
24470
24322
24494
24660
24567
24686
24833
24782
24906
25049
24952
25149
25242
25197
25340
25487
25364
25560
25703
25585
25752
25925
25800
25948
26188
25996
26188
26336
26260
26384
26551
26457
26649
26796
26676
26843
26991
26916
27064
27230
27136
27302
27451
27326
27547
27667
27571
27738
27935
27788
27908
27959
27642
27570
27377
26917
26674
26383
25875
25584
25317
24785
24542
24252
23790
23525
23330
22895
22702
22557
22192
22072
21976
21708
21636
21612
21369
21393
21418
21272
21320
21393
21298
21393
21514
21419
21561
21685
21585
21733
21852
21781
21900
22047
21949
22096
22240
22120
22287
22411
22313
22436
22627
22484
22652
22774
22700
22824
22966
22872
23039
23161
23063
23210
23377
23259
23381
23572
23453
23597
23721
23693
23818
23911
23842
24033
24132
24057
24179
24375
24275
24374
24566
24446
24613
24761
24662
24835
24953
24857
25026
25223
25049
25223
25412
25296
25438
25609
25535
25635
25802
25755
25898
25997
25970
26119
26237
26143
26337
26480
26385
26552
26700
26601
26748
26940
26821
26964
27160
27065
27182
27356
27183
27209
27087
26772
26627
26361
25924
25658
25320
24883
24567
24278
23793
23502
23211
22776
22556
22315
21951
21782
21563
21247
21102
20957
20667
20593
20449
20254
20183
20110
19939
19940
19939
19819
19866
19940
19891
19963
20110
20037
20156
20279
20180
20305
20446
20378
20495
20594
20520
20667
20785
20691
20834
20932
20858
21006
21125
21030
21149
21297
21198
21370
21439
21371
21536
21661
21561
21660
21852
21757
21851
22000
21948
22071
22170
22070
22291
22384
22267
22433
22582
22459
22605
22772
22678
22799
22943
22847
23015
23138
23040
23187
23330
23259
23378
23525
23426
23598
23716
23646
23741
23962
23814
23963
24129
24035
24177
24302
24226
24423
24494
24423
24590
24738
24638
24786
24956
24831
24980
25146
25052
25195
25367
25267
25416
25558
25462
25610
25680
25514
25585
25562
25341
25344
25220
24905
24737
24544
24132
23937
23695
23284
23090
22919
22580
22434
22288
21975
21877
21779
21514
21464
21441
21247
21247
21271
21125
21175
21198
21077
21150
21222
21125
21223
21320
21222
21369
21488
21394
21536
